Y_test,A_test,Y_score_raw_data,Y_pred_raw_data,Y_score_standard_PCA,Y_pred_standard_PCA,Y_score_fair_PCA,Y_pred_fair_PCA,Y_score_LAFTR,Y_pred_LAFTR
0,0,0.017490627358981638,0,0.014265127937576857,0,0.010154101868399568,0,0.0008764672426417591,0
0,1,0.030540899644444352,0,0.024468654671202104,0,0.09900197343760507,0,0.09476335880202676,0
0,1,0.017786684573066543,0,0.014049955782450847,0,0.06614008120922495,0,0.06578740207905,0
0,0,0.3648819931234266,0,0.3105114049999992,0,0.32362164222609885,0,0.24693886377706742,0
0,1,0.0015537207907875678,0,0.002086979110843849,0,0.013346056983492416,0,0.0003414573745225627,0
0,0,0.2532569282154508,0,0.28298606315232655,0,0.2647134924820151,0,0.11958926388271678,0
0,0,0.16151449291039224,0,0.04400791689129813,0,0.03058086925210533,0,0.030440838784307183,0
0,0,0.034390192722948444,0,0.020602684045508617,0,0.00859242025115051,0,0.01098988395785916,0
0,0,0.02409065778128352,0,0.026443850735310057,0,0.010416486559212325,0,0.09389498330784886,0
0,0,0.038708562196360596,0,0.08396900867099065,0,0.07609679451090733,0,0.039254557065884516,0
0,0,0.04063619391297215,0,0.04149256445305321,0,0.02476508615325627,0,0.012193254068815303,0
0,0,0.3605541636343634,0,0.3789596294404473,0,0.3188771806625888,0,0.290526514527379,0
0,0,0.24512843865990439,0,0.2206855902084155,0,0.15079860468154527,0,0.16911088103267063,0
1,0,0.9688640752432143,1,0.9053013421551127,1,0.8519741200821616,1,0.9552909851826277,1
0,1,0.0009572637140248665,0,0.0011468729042163983,0,0.008890203193427784,0,0.0005833937585208593,0
0,0,0.0030259928166854167,0,0.003185838097423163,0,0.002082143934715178,0,5.728303749315513e-05,0
0,0,0.9767638891753981,1,0.9388337289030935,1,0.8907516844942548,1,0.8487575081987389,1
1,0,0.8649904353493794,1,0.7678624713808119,1,0.652101946460301,1,0.9450644152866493,1
0,0,0.11758031249679447,0,0.1223657460632527,0,0.1210152779067451,0,0.05514181835440693,0
0,1,0.00291901086100164,0,0.0036379464972292343,0,0.021439559342612012,0,0.000968548023900265,0
1,1,0.6827492484345226,1,0.6939598646388188,1,0.8204481574290268,1,0.9864224952238717,1
0,1,0.08684070629130992,0,0.11868427159031357,0,0.21028009560080113,0,0.22264623278866613,0
0,0,0.00963203352138701,0,0.00921662417783388,0,0.007712577354447555,0,0.008366132523739111,0
0,0,0.08050911769367054,0,0.08017222908818336,0,0.03573240784703394,0,0.03526584867472296,0
0,0,0.014014126297884526,0,0.02236219721643798,0,0.013651621088131225,0,0.001482420409678677,0
0,1,0.0631749625133424,0,0.06587236602042669,0,0.17747025224982618,0,0.0258498127739631,0
0,0,0.5175145987220319,1,0.41720172182712223,0,0.34776598911398315,0,0.563193490513516,1
0,0,0.051514569160589704,0,0.03684244676670885,0,0.028480843818522252,0,0.01306810101841576,0
0,1,0.5258069555993742,1,0.5023237519260229,1,0.6298762236628177,1,0.7496037981534106,1
0,1,0.013958926028339726,0,0.09116217285996045,0,0.31080980543283904,0,0.011647308645176626,0
0,1,0.0006748573603211434,0,0.000597834501189268,0,0.004119767524387517,0,0.033925814259769926,0
0,1,0.020344860251253948,0,0.02198077892558835,0,0.07280776934604226,0,0.011220601695235886,0
1,0,0.55791481700754,1,0.16894112145303164,0,0.18311807829031604,0,0.7161701880282085,1
0,0,0.0030259928166854167,0,0.003185838097423163,0,0.002082143934715178,0,5.728303749315513e-05,0
1,0,0.9562944119645584,1,0.9454451188885142,1,0.9176594425623563,1,0.9315798681713924,1
0,0,0.16644168085204952,0,0.14825546986108154,0,0.09898765280077565,0,0.09993084332551033,0
1,0,0.9997392351488407,1,0.9674106681205045,1,0.9419305032311711,1,0.9993160912879432,1
1,1,0.7837850616955752,1,0.7793613650375774,1,0.8460216910863455,1,0.6255211269486924,1
0,0,0.07787886573738335,0,0.16041110100688016,0,0.12242990743821078,0,0.005584282892097545,0
0,0,0.09856781269622927,0,0.07626866672911015,0,0.07840193130723724,0,0.04701918559062025,0
0,0,0.3863874160722424,0,0.3375726150508382,0,0.3382848195966921,0,0.41225949744870355,0
0,0,0.0019426023238935835,0,0.02114580007887881,0,0.021432395038474453,0,5.055767341016433e-05,0
0,1,0.0030992980267971074,0,0.0031100040980675072,0,0.015400146136614553,0,0.00310921283632996,0
0,1,0.027535668460631723,0,0.03671432176694072,0,0.11633847799969181,0,0.052170200732016614,0
0,1,0.005347433325679214,0,0.009134050985160503,0,0.045499980627570484,0,0.02512970905952243,0
1,0,0.9492379564030319,1,0.9600616042932218,1,0.940789499370543,1,0.9326224708136408,1
0,0,0.007129193473502324,0,0.008813177383734978,0,0.006287149472064767,0,0.005378958977528052,0
1,0,0.9923961663587771,1,0.703647172598849,1,0.5997931028859242,1,0.9874881812217183,1
0,1,0.005667792453003726,0,0.007386675404263363,0,0.03429158501556148,0,0.003987772133210712,0
0,1,0.005279261758554178,0,0.005373864379925635,0,0.022712184827405456,0,0.0008202938202198999,0
0,0,0.002803168607453721,0,0.0020344585899214267,0,0.0009441739761960025,0,7.72861051651273e-05,0
0,1,0.009754347635855235,0,0.012708903998849722,0,0.06256536123898895,0,0.01338978421460412,0
1,0,0.7639834849389388,1,0.6836231744242709,1,0.6117595180057782,1,0.6674338099085606,1
0,0,0.010796564531250772,0,0.01423454221778707,0,0.012656152478481175,0,0.012787031922781524,0
0,0,0.02567117399142448,0,0.020412212717341185,0,0.01429191433643887,0,0.010735470861159984,0
0,1,0.06951270993695267,0,0.07473873211078876,0,0.17129293872356352,0,0.07216076284056748,0
0,0,0.0006098503159412513,0,0.002004462255880442,0,0.001577568624611178,0,0.0001401239920743476,0
0,0,0.0014036183794781175,0,0.0012550599083218745,0,0.0012168081026313205,0,6.918048025656027e-05,0
0,0,0.03454828280470747,0,0.2911907773568416,0,0.2901849042969619,0,0.0008763846584085456,0
0,0,0.0005200539013202061,0,0.0017075862926679444,0,0.0018971426977774158,0,3.47033174963075e-05,0
0,0,0.02269875740409698,0,0.033947764206588564,0,0.040581777540327824,0,0.002264464167255097,0
1,0,0.3847633686979281,0,0.3366317541478329,0,0.33829939178847074,0,0.29707705790076283,0
0,0,0.0517949991890727,0,0.07523132885466954,0,0.03900629991618554,0,0.11771518805673387,0
0,1,0.014074651458698345,0,0.017550880185900574,0,0.060588602669966324,0,0.013361301414339688,0
0,0,0.0386290441112682,0,0.08481719528154612,0,0.07227303534935273,0,0.019411877578223883,0
0,1,0.005178219002970436,0,0.04733294049197275,0,0.11844459770479619,0,0.0002861162609846214,0
1,1,0.9530283650111617,1,0.9293804390057733,1,0.955000913796173,1,0.9560538355120181,1
0,0,0.08955357340392175,0,0.04967247386378451,0,0.025998318148859997,0,0.0388012337611468,0
0,1,0.10629323597046153,0,0.11628313658366458,0,0.23678161188208147,0,0.27257454883867815,0
1,0,0.8397366513617082,1,0.7970639747593903,1,0.7400842709181592,1,0.6747144156042963,1
1,1,0.1370422438423818,0,0.11222487573227406,0,0.3177577965343202,0,0.5274072738676618,1
1,0,0.9125312972871384,1,0.9209142253921774,1,0.8824309665609632,1,0.6752337918971766,1
1,0,0.7810172297738258,1,0.8441389595458272,1,0.7758929282366852,1,0.693196459647353,1
0,0,0.02791025517202081,0,0.025799074192592416,0,0.011527678650360373,0,0.0132346808952128,0
1,0,0.8856827826576223,1,0.12246800689527507,0,0.0414340735592969,0,0.627559135831253,1
0,1,0.07121082134656624,0,0.056295188161560476,0,0.13892801839927982,0,0.008829439226989026,0
0,1,0.0032786260927049385,0,0.004641365491339182,0,0.021833244086506692,0,0.00036045837872579397,0
0,0,0.020492773683149938,0,0.13599319595976148,0,0.09355220431699049,0,0.0018167770406206562,0
0,0,0.27595681188785587,0,0.28407932672373204,0,0.2243670267060128,0,0.2515090387915066,0
0,0,0.16406703676348225,0,0.1681225781602538,0,0.17545306397156346,0,0.04978463849308837,0
1,0,0.32085869478728624,0,0.38064483750662736,0,0.2164746804473858,0,0.32619567403290284,0
0,0,0.1737519663083846,0,0.1779100107432305,0,0.1607772542107755,0,0.060913776629923005,0
0,0,0.33875913550473463,0,0.2056620953086585,0,0.2101547503551112,0,0.2893912456095794,0
0,0,0.0317791474223664,0,0.024380476863052846,0,0.010186099890453425,0,0.018813480421823216,0
0,0,0.053285448254556264,0,0.07313196517225501,0,0.032466364388234754,0,0.004209249634809843,0
0,0,0.4647428509203653,0,0.4590907750203743,0,0.3686238649819404,0,0.3560302633700044,0
0,0,0.030703311142907114,0,0.02169122807991305,0,0.017134383025885474,0,0.06627196266351144,0
1,0,0.6112599520464563,1,0.42966841885428325,0,0.3814492230723075,0,0.5661749658130428,1
0,0,0.04926245489032013,0,0.04064046217385552,0,0.024713767429871775,0,0.01988099063328348,0
1,0,0.9496695753904015,1,0.8772580794951366,1,0.844551581644032,1,0.7229128171624947,1
0,1,0.07583383738700246,0,0.07553978006906079,0,0.25414730857769646,0,0.196717926789389,0
0,0,0.0017605990532408382,0,0.0008683417534755008,0,0.0009961947743359252,0,0.010891993697350253,0
0,0,0.026892780505719027,0,0.037467458296838514,0,0.026771425546772448,0,0.0021658258405937484,0
0,0,0.0802106860914403,0,0.07180035163118297,0,0.07558233587320169,0,0.02325396240787642,0
0,0,0.013829592245159285,0,0.02600758220325486,0,0.012415219529186824,0,0.015994858238530644,0
0,0,0.26546326718487145,0,0.2851302639211834,0,0.1393787511753378,0,0.308984543003709,0
1,0,0.2922896111028408,0,0.2853789216884175,0,0.2262743512773188,0,0.2602102494052254,0
0,0,0.0005876214006010611,0,0.0007283101591809636,0,0.0007807558184419195,0,4.845437477069575e-05,0
0,0,0.021063967861254834,0,0.021775817135658,0,0.015599643384742934,0,0.007431936257573967,0
0,0,0.04855788822683295,0,0.04618526506982039,0,0.018811566708376058,0,0.019704263885362575,0
0,1,0.0008086706482780762,0,0.002139833283142323,0,0.010229689976116138,0,1.6512913103671327e-06,0
1,0,0.6945257295899436,1,0.7228122461025441,1,0.6387469343188157,1,0.8796228931101315,1
0,1,0.0024709203334129927,0,0.004425053774467863,0,0.025043775304643388,0,8.430619620016609e-05,0
1,0,0.38698119987173946,0,0.3327188901974111,0,0.3371694517067897,0,0.22965148678977867,0
0,0,0.25924542540811235,0,0.26929284020301897,0,0.22371251347652635,0,0.2031891894207187,0
0,0,0.12277956879491331,0,0.12910452137644873,0,0.13258512637883957,0,0.04202713118622201,0
0,0,0.0028456992497201826,0,0.004539863475181791,0,0.0038327297311072017,0,0.00010380750454914367,0
0,1,0.0038429797572830065,0,0.0048481808518159985,0,0.0236481986914575,0,0.026243209171714056,0
1,0,0.519783045580432,1,0.4153102250557281,0,0.3791434249230576,0,0.056944030360270265,0
1,0,0.11575401829845959,0,0.12292017520906691,0,0.056980187124648675,0,0.06697157114628487,0
0,1,0.001932489623724761,0,0.0024524434178049685,0,0.015221482523747866,0,0.0002107066478576329,0
0,0,0.2679348353852358,0,0.41216165407870087,0,0.37405815999168457,0,0.22499928788636664,0
0,1,0.07410982482665493,0,0.12026898389588628,0,0.2896097681566725,0,0.05189740638250098,0
0,0,0.00037105007904823513,0,0.0004279061731302488,0,0.00044013654553649726,0,1.822645554328491e-06,0
1,0,0.9201404266350678,1,0.904091051934666,1,0.8596914150506407,1,0.893309855512926,1
0,1,0.0014358217377413787,0,0.006709277861355756,0,0.03189327967375663,0,0.00014274872884525175,0
1,0,0.8142152126678053,1,0.8512905743780754,1,0.7921291758159053,1,0.7281105222939152,1
1,0,0.851430551196921,1,0.865553444675399,1,0.8185382456307725,1,0.9381431681506017,1
0,0,0.0675987836508512,0,0.053339422965964126,0,0.052258896638364125,0,0.009051339774659934,0
0,1,0.020198837795435177,0,0.02293503405382238,0,0.06363158570278829,0,0.0816022774093937,0
0,0,0.0013830388129113874,0,0.0016348870626327785,0,0.002339973264230196,0,0.002832608970241156,0
0,0,0.7358085948031583,1,0.6247987298926997,1,0.5663900748029352,1,0.4143723861555941,0
0,0,0.770515593351347,1,0.7106454034481996,1,0.696492352227656,1,0.46076641365301,0
0,1,0.33659824187792003,0,0.3227304312841246,0,0.447851074138178,0,0.4207244700397547,0
1,0,0.5822172461860565,1,0.6341976696236352,1,0.592591046404002,1,0.5227614975789586,1
0,0,0.17236141804424365,0,0.08905787037160016,0,0.05389642151996016,0,0.2118778471533365,0
0,0,0.08099004051950318,0,0.0858228472691392,0,0.08853018172627852,0,0.012772705871159739,0
0,0,0.011101174425506136,0,0.02500185612870602,0,0.010615667529556198,0,0.0010868489040789168,0
1,1,0.7947782814788656,1,0.7762442975070187,1,0.8420752697193346,1,0.7776615809763174,1
0,1,0.20530703776110068,0,0.24096607612461832,0,0.432440851441265,0,0.6676589762078134,1
0,0,0.0928669747642945,0,0.10225198266987676,0,0.1117562875375197,0,0.0544655432848819,0
0,1,0.0036200295962342975,0,0.008419584079116046,0,0.03094983762354384,0,0.0006214893725765681,0
1,0,0.38987119572308954,0,0.3961297553709987,0,0.3614829620605263,0,0.43935774116083,0
0,0,0.1007784127092559,0,0.09206056354194529,0,0.0330841633950257,0,0.35649916950042737,0
0,1,0.004327625962810669,0,0.004661776330385657,0,0.017882812627759467,0,0.0031156478626613317,0
0,1,0.025433733301945233,0,0.021834076715965694,0,0.09275895176886648,0,0.09194113886423957,0
0,0,0.0004546265237378374,0,0.0008300342151478876,0,0.0008858218237609197,0,0.00015398528018839477,0
0,1,0.1340245474616724,0,0.0881971973579131,0,0.17531710948482165,0,0.4827184646952974,0
0,0,0.2683599806670203,0,0.29406219084817287,0,0.22027281135076973,0,0.3123005502944125,0
1,1,0.2017499300868035,0,0.09671917667875449,0,0.25466589355062236,0,0.006397065614828025,0
0,0,0.16644168085204952,0,0.14825546986108154,0,0.09898765280077565,0,0.09993084332551033,0
1,0,0.4662168387518685,0,0.4649981016035821,0,0.4526018137542641,0,0.3120198985885528,0
0,0,0.587748635626099,1,0.610839427208779,1,0.5251216860626429,1,0.6199343364978094,1
0,0,0.02043718858248815,0,0.1477134383003423,0,0.05748989293117458,0,0.0011234417146090518,0
0,0,0.3172622288307628,0,0.31296715718924734,0,0.24204962644023975,0,0.1604914959478322,0
0,0,0.8142152126678053,1,0.8512905743780754,1,0.7921291758159053,1,0.7281105222939152,1
0,0,0.27962693721520415,0,0.23458725771988642,0,0.2393754896962046,0,0.15622045576236382,0
1,1,0.05375954950921468,0,0.0719497144455275,0,0.15895539136542094,0,0.007278608940196051,0
0,1,0.05247406382174352,0,0.0586320895589168,0,0.13796470500090136,0,0.11367594794506126,0
1,0,0.9991995244630479,1,0.9600697383082142,1,0.9381967512895746,1,0.9973438255638745,1
0,1,0.033455028758443126,0,0.046643670169735627,0,0.11726247855527204,0,0.043209528224215366,0
1,1,0.9509600154606187,1,0.8927929574347754,1,0.9192617947135634,1,0.8884309461426947,1
1,0,0.7355104412875294,1,0.43095327756385293,0,0.43796651332073117,0,0.517542336146253,1
0,0,0.0021413012170847273,0,0.011679186059612023,0,0.0061880400269212045,0,0.00017061082083672728,0
0,1,0.004058307619537351,0,0.006141382079075957,0,0.035235142796826824,0,0.004372823969047661,0
0,1,0.04499653584735883,0,0.04141307165543551,0,0.15499921117100193,0,0.05013693601311486,0
0,0,0.004090449933944986,0,0.004276065860216815,0,0.00418473473297334,0,0.002786110773192263,0
0,0,0.03928684394283431,0,0.06159662275897637,0,0.06512419781680032,0,0.0011954321474024236,0
0,1,0.0631749625133424,0,0.06587236602042669,0,0.17747025224982618,0,0.0258498127739631,0
0,1,0.04999649172229417,0,0.06582670526264445,0,0.1439812478354283,0,0.13075539322442883,0
0,1,0.03787491333856124,0,0.03157135240080177,0,0.11831243729210479,0,0.0020743131111759005,0
1,0,0.8391687400092018,1,0.8078528773900935,1,0.7227297579335383,1,0.7480721920607171,1
0,1,0.010227851389540006,0,0.010891818976313968,0,0.03629879237031134,0,0.00633215808199831,0
0,0,0.15135065895644603,0,0.2124001047759789,0,0.16279391888508307,0,0.006221017598036101,0
0,0,0.0037013747609917335,0,0.0035511499401032843,0,0.003783640147430042,0,0.0006934373649409283,0
1,0,0.7263574430329784,1,0.6329982236602464,1,0.6261529052847933,1,0.8278104904260991,1
1,0,0.3842789233638259,0,0.45167583080416324,0,0.247183103327848,0,0.6206973344579695,1
0,1,0.004777317266553485,0,0.058947709956320433,0,0.1776271532095927,0,0.004059609649682006,0
0,1,0.0035438747478281503,0,0.00293743608426261,0,0.017666287154088134,0,0.019547579201725476,0
0,1,0.37451974694552304,0,0.3386317081034575,0,0.5130591060765518,1,0.5280922127078822,1
1,0,0.333134309469732,0,0.3567631542073237,0,0.3016752973357813,0,0.22100746814201744,0
0,0,0.19844912443378182,0,0.556736824517313,1,0.5461522401621535,1,0.0869043472290558,0
0,1,0.20452747614988964,0,0.4528762175831887,0,0.6560479014223933,1,0.1625444136487308,0
0,1,0.031657218753088134,0,0.4939710282084559,0,0.7337276590918654,1,0.021099736761938753,0
0,0,0.048876495949656304,0,0.259078871391267,0,0.2565735767863088,0,0.006015474161165409,0
1,0,0.36747743707651154,0,0.21378879003685913,0,0.2023179911959283,0,0.29104095617809495,0
0,1,0.025089758909928647,0,0.0323333287390942,0,0.12081600408223013,0,0.01444374712466197,0
0,1,0.020386808362750662,0,0.026042028368524657,0,0.10031880065382295,0,0.003215529116680524,0
0,1,0.01205140994160514,0,0.009794889073985784,0,0.05601289373326203,0,0.010402255849160722,0
1,0,0.2747821406871203,0,0.7995958302901576,1,0.7299427703015215,1,0.27541450957401364,0
1,0,0.7335744984151963,1,0.7475115550063608,1,0.6738433653031387,1,0.7789884754406353,1
0,0,0.1398522187047837,0,0.15243751765669933,0,0.16527339841537972,0,0.08223556337164682,0
0,1,0.00595807346200106,0,0.008191741030918586,0,0.041053329745041646,0,0.0006562869741543896,0
0,1,0.01212594019918565,0,0.01010025068647884,0,0.029453902910921384,0,0.055214240548307855,0
0,0,0.15275758019338095,0,0.4420050508757533,0,0.4538455306765224,0,0.02856783177377691,0
0,0,0.01557400925682116,0,0.014534953988517174,0,0.008760805289083108,0,0.0009679457590140805,0
1,0,0.7326111515678081,1,0.7457434567233713,1,0.6852367367345589,1,0.6988717748997996,1
0,1,0.025568512420575146,0,0.030360196922173618,0,0.10155360807562341,0,0.01046519358020917,0
0,1,0.2763348913594817,0,0.3666931963667112,0,0.5869557208617411,1,0.2894623573932068,0
0,1,0.007676462068983583,0,0.012555045273682614,0,0.051573753835914504,0,0.0029392073482981517,0
1,0,0.9222982884936616,1,0.8310559059995114,1,0.7384805397180477,1,0.7578719189832271,1
0,0,0.1737526848829524,0,0.1419497548255057,0,0.16512302843699678,0,0.34751980210665,0
1,0,0.3136269043240338,0,0.30748402351335696,0,0.23716413585967774,0,0.2824005242411139,0
1,1,0.6243890632293954,1,0.6126334005136226,1,0.7226794570161753,1,0.6651154065860566,1
0,0,0.002750351260854711,0,0.002487638114547304,0,0.003456686715852035,0,0.000905193480404823,0
0,0,0.4528052190952132,0,0.28269982057646786,0,0.24720649099592462,0,0.6708307478617956,1
0,1,0.01369645913832362,0,0.025511140433786054,0,0.09462879671523773,0,0.08155825030509979,0
0,0,0.7790066709349167,1,0.6172057639193357,1,0.55929670025948,1,0.4047147771870059,0
1,0,0.9046891640172569,1,0.8074726627852601,1,0.7275244903947199,1,0.6046519570925755,1
0,1,0.027199708131923177,0,0.02504386868728169,0,0.12204220421039619,0,0.022024412088509672,0
0,0,0.003239464838918817,0,0.0027349597650194557,0,0.001642297075320518,0,0.0005889268503787886,0
0,0,0.006005539452045115,0,0.005764520054854464,0,0.00610147088962538,0,0.001345612582015452,0
0,1,0.09443734997646458,0,0.10863141966530596,0,0.3112125775384032,0,0.15318347868482746,0
0,1,0.0006612933497979222,0,0.0006789561778611788,0,0.003892955557969894,0,2.8733608661417448e-05,0
0,1,0.0530284856695965,0,0.043850880905251556,0,0.15300214545770174,0,0.15477455603579546,0
1,0,0.8420264923538751,1,0.7254668368556793,1,0.6463678754661941,1,0.8940275427547298,1
0,0,0.005107372195405905,0,0.006887280144262552,0,0.007137832409368416,0,0.0004666318145965193,0
0,0,0.38698119987173946,0,0.3327188901974111,0,0.3371694517067897,0,0.22965148678977867,0
0,0,0.44608896823980637,0,0.46127248814517374,0,0.39033676249789656,0,0.30784477442926084,0
0,0,0.0661399578493926,0,0.1322629918710151,0,0.10822996508788488,0,0.008675904840609972,0
1,0,0.44464746804453475,0,0.43992959420340816,0,0.4401369152064284,0,0.16017572951017905,0
0,0,0.26239568334559893,0,0.2611792685030187,0,0.1879526621730011,0,0.03460988065682208,0
0,0,0.1162384740864326,0,0.11782255197569401,0,0.057881472715827734,0,0.07855170971590394,0
0,0,0.05175053195511407,0,0.06966974735482617,0,0.05929401681982547,0,0.01922412233733343,0
0,0,0.008094996695650206,0,0.013159793261428545,0,0.015308284881404281,0,9.741645465317248e-05,0
0,1,0.025773628177045232,0,0.03283455857082094,0,0.1433659547678281,0,0.05470777004167012,0
0,1,0.0530284856695965,0,0.043850880905251556,0,0.15300214545770174,0,0.15477455603579546,0
1,0,0.5042921612510485,1,0.5165817901526667,1,0.4593777660349998,0,0.45838354202631054,0
1,0,0.9890560888235893,1,0.4208427991466798,0,0.2775411361568285,0,0.9981070667766738,1
0,1,0.2736026133055223,0,0.2500667206381182,0,0.4255425210321176,0,0.579088571986238,1
1,0,0.9592996166933612,1,0.958450572880669,1,0.9351941755700284,1,0.7955553779743448,1
0,1,0.0010214173277118069,0,0.0018516969298790528,0,0.013680087374416313,0,0.00029524419923733025,0
0,1,0.18006479545340054,0,0.21825029419563952,0,0.41209605476153877,0,0.3193352159646281,0
0,0,0.015182438310338976,0,0.014300174436070286,0,0.0139675295671264,0,0.006255314114748174,0
1,0,0.7724321365759664,1,0.777830642279363,1,0.6982508795248635,1,0.5292125712889131,1
0,1,0.08443453762758069,0,0.04411120498170832,0,0.12619497524684695,0,0.02253714022232641,0
0,0,0.15156930872014182,0,0.22292912593676847,0,0.1221514693582885,0,0.005430868633227311,0
0,1,0.0028385299219957864,0,0.01446799936408972,0,0.03381744440197285,0,0.029452237988257596,0
1,0,0.5783131371446179,1,0.6773518221335758,1,0.5764850396134892,1,0.4265480909471862,0
0,0,0.5933585097125961,1,0.3644449689199501,0,0.36068064721108106,0,0.639231310840805,1
1,0,0.4921328547484558,0,0.5502666797322531,1,0.46105649753000433,0,0.480491967937152,0
0,0,0.6753340824044659,1,0.6874646159274344,1,0.6195640533931789,1,0.5970225358788037,1
0,0,0.1365761929919955,0,0.1198884643228121,0,0.11685956321150047,0,0.021587438084566774,0
0,0,0.12459137420880965,0,0.12409607737712762,0,0.11557374305265068,0,0.07402591181798471,0
0,1,0.005631504848987148,0,0.07501044668004954,0,0.19970693535926964,0,0.004361991751903026,0
0,0,0.6924922777994935,1,0.715754837359601,1,0.6536463577708369,1,0.9179364662171229,1
0,1,0.02206039806617352,0,0.03059949308595936,0,0.11298894841499271,0,0.01874210708252446,0
0,0,0.008223543303883033,0,0.007232965368244322,0,0.005574520052932921,0,0.006338411232989571,0
0,0,0.08076202726442218,0,0.08544893063553562,0,0.0478388885171935,0,0.04637603652759875,0
0,0,0.10698147641530925,0,0.13183243476407544,0,0.11161480207033637,0,0.07512843698171946,0
0,0,0.6706393948195102,1,0.6887497030436258,1,0.6264811149929773,1,0.700605792945863,1
0,0,0.1276650664336492,0,0.17620428492360518,0,0.13063361761000422,0,0.009914012345282169,0
0,0,0.01014179279267973,0,0.019153259775767418,0,0.012916851799795986,0,0.0046447644565060335,0
0,0,0.039962286146642816,0,0.026445597847748446,0,0.015097756102043846,0,0.022972286942660722,0
0,1,0.009189142471838246,0,0.014027753001861239,0,0.05521695015760955,0,0.011349820445487548,0
1,0,0.9724575811028464,1,0.8620312994412815,1,0.8065168435829633,1,0.9591384958997697,1
0,0,0.08488165538532375,0,0.2306571668958854,0,0.23064751553609938,0,0.017782838637248603,0
0,0,0.7326111515678081,1,0.7457434567233713,1,0.6852367367345589,1,0.6988717748997996,1
0,0,0.033455028758443126,0,0.046643670169735627,0,0.02292827098828919,0,0.043209528224215366,0
0,0,0.005986771762086216,0,0.010756623308219656,0,0.008462578579960762,0,0.0009518377712959299,0
0,1,0.007108435487723778,0,0.006958244840755113,0,0.029139932420050866,0,0.0004562445048304979,0
0,0,0.001932489623724761,0,0.0024524434178049685,0,0.0027230245433293213,0,0.0002107066478576329,0
1,0,0.5619186639614547,1,0.6221866545561824,1,0.5204464722822062,1,0.6218807450808344,1
0,0,0.012704428938982746,0,0.14673819274538097,0,0.11740512132718392,0,0.018893443114853883,0
1,0,0.7087562307192518,1,0.653557332190349,1,0.6122861379945376,1,0.20588084896323755,0
0,0,0.023210547581298795,0,0.042544166857963785,0,0.02611772856594984,0,0.0015326736528782402,0
0,0,0.37457168285817294,0,0.38295293583885576,0,0.3170792368664242,0,0.15493236466650534,0
0,1,0.0396554434758565,0,0.05671222143885421,0,0.1426992721027292,0,0.020906623732530598,0
0,0,0.003287097340146966,0,0.0038569796273984556,0,0.002048761867186401,0,0.0017021458069400636,0
1,0,0.9986899187628452,1,0.9363736533108715,1,0.9037754300738636,1,0.9997851213474707,1
0,0,0.03199471967281772,0,0.040511401697350374,0,0.030065763055058203,0,0.021860107725464192,0
1,0,0.4730419200315657,0,0.49850065703061747,0,0.4126912209750826,0,0.41043505632194205,0
0,0,0.22223732713194855,0,0.21875131333236483,0,0.1649777426477018,0,0.09235405300715575,0
0,0,0.3788219364879254,0,0.39735696173392454,0,0.34805117074310027,0,0.29627368986508296,0
1,0,0.8107526954240077,1,0.7745663541405605,1,0.6889466104777675,1,0.9359000134983658,1
0,0,0.10240197103983943,0,0.09418179359517022,0,0.06295576524981464,0,0.020684751253161104,0
